date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1971Q1,Stephen Stills,15.0,0,14.0,14,Love The One You're With,8.0,5072.996,1.0,0
1971Q1,The Partridge Family Starring Shirley Jones Featuring David Cassidy,11.0,0,1.0,15,I Think I Love You,17.0,5072.996,-4.0,0
1971Q1,Led Zeppelin,18.0,0,16.0,16,Immigrant Song,11.0,5072.996,2.0,0
1971Q1,Rare Earth,23.0,0,17.0,17,Born To Wander,8.0,5072.996,6.0,0
1971Q1,Nitty Gritty Dirt Band,31.0,0,18.0,18,Mr. Bojangles,11.0,5072.996,13.0,0
1971Q1,Diana Ross,21.0,0,19.0,19,Remember Me,6.0,5072.996,2.0,0
1971Q1,Runt,22.0,0,20.0,20,We Gotta Get You A Woman,12.0,5072.996,2.0,0
1971Q1,The Supremes,12.0,0,7.0,21,Stoned Love,13.0,5072.996,-9.0,0
1971Q1,Elvis Presley,24.0,0,22.0,22,I Really Don't Want To Know/There Goes My Everything,6.0,5072.996,2.0,0
1971Q1,Ray Price,20.0,0,11.0,23,For The Good Times,23.0,5072.996,-3.0,0
1971Q1,Chicago,19.0,0,7.0,24,Does Anybody Really Know What Time It Is?,13.0,5072.996,-5.0,0
1971Q1,Bobby Goldsboro,32.0,0,25.0,25,Watching Scotty Grow,6.0,5072.996,7.0,0
1971Q1,Judy Collins,30.0,0,26.0,26,Amazing Grace,8.0,5072.996,4.0,0
1971Q1,Chairman Of The Board,25.0,0,13.0,27,Pay To The Piper,12.0,5072.996,-2.0,0
1971Q1,Gordon Lightfoot,36.0,0,28.0,28,If You Could Read My Mind,6.0,5072.996,8.0,0
1971Q1,The Supremes & Four Tops,14.0,0,14.0,29,River Deep - Mountain High,10.0,5072.996,-15.0,0
1971Q1,Three Dog Night,28.0,0,19.0,30,One Man Band,11.0,5072.996,-2.0,0
1971Q1,Jerry Reed,33.0,0,31.0,31,Amos Moses,14.0,5072.996,2.0,0
1971Q1,Van Morrison,29.0,0,9.0,32,Domino,12.0,5072.996,-3.0,0
1971Q1,Bread,44.0,0,33.0,33,Let Your Love Go,5.0,5072.996,11.0,0
1971Q1,Redeye,27.0,0,27.0,34,Games,13.0,5072.996,-7.0,0
1971Q1,James Brown,35.0,0,35.0,35,"Get Up, Get Into It, Get Involved (Pt. 1)",5.0,5072.996,0.0,0
1971Q1,Rufus Thomas,40.0,0,36.0,36,(Do The) Push And Pull Part I,7.0,5072.996,4.0,0
1971Q1,Liz Damon's Orient Express,45.0,0,37.0,37,1900 Yesterday,6.0,5072.996,8.0,0
1971Q1,Smokey Robinson & The Miracles,17.0,0,1.0,38,The Tears Of A Clown,16.0,5072.996,-21.0,0
1971Q1,Jackie Moore,39.0,0,39.0,39,"Precious, Precious",9.0,5072.996,0.0,0
1971Q1,Little Sister,41.0,0,40.0,40,Somebody's Watching You,8.0,5072.996,1.0,0
1971Q1,Joe Simon,42.0,0,41.0,41,Your Time To Cry,7.0,5072.996,1.0,0
1971Q1,The Grass Roots,48.0,0,42.0,42,Temptation Eyes,6.0,5072.996,6.0,0
1971Q1,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,46.0,0,43.0,43,Mother,4.0,5072.996,3.0,0
1971Q1,Edwin Starr,26.0,0,26.0,44,Stop The War Now,7.0,5072.996,-18.0,0
1971Q1,The Mike Curb Congregation,49.0,0,45.0,45,Burning Bridges,9.0,5072.996,4.0,0
1971Q1,Wadsworth Mansion,55.0,0,46.0,46,Sweet Mary,6.0,5072.996,9.0,0
1971Q1,Jackson 5,0.0,1,47.0,47,Mama's Pearl,1.0,5072.996,-47.0,0
1971Q1,The Kinks,58.0,0,48.0,48,Apeman,5.0,5072.996,10.0,0
1971Q1,Henry Mancini And His Orchestra,53.0,0,49.0,49,(Theme From) Love Story,3.0,5072.996,4.0,0
1971Q1,Dawn,1.0,0,1.0,1,Knock Three Times,12.0,5072.996,0.0,0
1971Q1,The Osmonds,9.0,0,2.0,2,One Bad Apple,6.0,5072.996,7.0,0
1971Q1,George Harrison,2.0,0,1.0,3,My Sweet Lord/Isn't It A Pity,11.0,5072.996,-1.0,0
1971Q1,Bee Gees,3.0,0,3.0,4,Lonely Days,10.0,5072.996,-1.0,0
1971Q1,Lynn Anderson,5.0,0,5.0,5,Rose Garden,11.0,5072.996,0.0,0
1971Q1,Dave Edmunds,7.0,0,6.0,6,I Hear You Knocking,7.0,5072.996,1.0,0
1971Q1,King Floyd,6.0,0,6.0,7,Groove Me,16.0,5072.996,-1.0,0
1971Q1,Elton John,8.0,0,8.0,8,Your Song,11.0,5072.996,0.0,0
1971Q1,The 5th Dimension,4.0,0,2.0,9,One Less Bell To Answer,16.0,5072.996,-5.0,0
1971Q1,Gladys Knight And The Pips,11.0,0,10.0,10,If I Were Your Woman,11.0,5072.996,1.0,0
1971Q1,Barbra Streisand,10.0,0,6.0,11,Stoney End,15.0,5072.996,-1.0,0
1971Q1,Bobby Goldsboro,25.0,0,12.0,12,Watching Scotty Grow,7.0,5072.996,13.0,0
1971Q1,Perry Como,13.0,0,10.0,13,It's Impossible,13.0,5072.996,0.0,0
1971Q1,Stephen Stills,14.0,0,14.0,14,Love The One You're With,9.0,5072.996,0.0,0
1971Q1,Nitty Gritty Dirt Band,18.0,0,15.0,15,Mr. Bojangles,12.0,5072.996,3.0,0
1971Q1,Diana Ross,19.0,0,16.0,16,Remember Me,7.0,5072.996,3.0,0
1971Q1,Rare Earth,17.0,0,17.0,17,Born To Wander,9.0,5072.996,0.0,0
1971Q1,Gordon Lightfoot,28.0,0,18.0,18,If You Could Read My Mind,7.0,5072.996,10.0,0
1971Q1,Judy Collins,26.0,0,19.0,19,Amazing Grace,9.0,5072.996,7.0,0
1971Q1,Runt,20.0,0,20.0,20,We Gotta Get You A Woman,13.0,5072.996,0.0,0
1971Q1,Elvis Presley,22.0,0,21.0,21,I Really Don't Want To Know/There Goes My Everything,7.0,5072.996,1.0,0
1971Q1,The Partridge Family Starring Shirley Jones Featuring David Cassidy,15.0,0,1.0,22,I Think I Love You,18.0,5072.996,-7.0,0
1971Q1,Led Zeppelin,16.0,0,16.0,23,Immigrant Song,12.0,5072.996,-7.0,0
1971Q1,Santana,12.0,0,4.0,24,Black Magic Woman,13.0,5072.996,-12.0,0
1971Q1,Jackson 5,47.0,0,25.0,25,Mama's Pearl,2.0,5072.996,22.0,0
1971Q1,The Supremes,21.0,0,7.0,26,Stoned Love,14.0,5072.996,-5.0,0
1971Q1,Jerry Reed,31.0,0,27.0,27,Amos Moses,15.0,5072.996,4.0,0
1971Q1,Ray Price,23.0,0,11.0,28,For The Good Times,24.0,5072.996,-5.0,0
1971Q1,Bread,33.0,0,29.0,29,Let Your Love Go,6.0,5072.996,4.0,0
1971Q1,Henry Mancini And His Orchestra,49.0,0,30.0,30,(Theme From) Love Story,4.0,5072.996,19.0,0
1971Q1,Rufus Thomas,36.0,0,31.0,31,(Do The) Push And Pull Part I,8.0,5072.996,5.0,0
1971Q1,Creedence Clearwater Revival,56.0,0,32.0,32,Have You Ever Seen The Rain/Hey Tonight,2.0,5072.996,24.0,0
1971Q1,Little Sister,40.0,0,33.0,33,Somebody's Watching You,9.0,5072.996,7.0,0
1971Q1,James Brown,35.0,0,34.0,34,"Get Up, Get Into It, Get Involved (Pt. 1)",6.0,5072.996,1.0,0
1971Q1,Liz Damon's Orient Express,37.0,0,35.0,35,1900 Yesterday,7.0,5072.996,2.0,0
1971Q1,Jackie Moore,39.0,0,36.0,36,"Precious, Precious",10.0,5072.996,3.0,0
